grave,grave_stone,5084,-31421,,,,,,,,
grave,grave_stone,8683,-27452,,,,,,,,
grave,grave_stone,16656,-13286,,,,,,,,
grave,grave_stone,9031,-12851,,,,,,,,
grave,grave_stone,9290,-18589,,,,,,,,
grave,grave_stone,19025,-1850,,,,,,,,
grave,grave_stone,10675,1202,,,,,,,,
grave,grave_stone,16402,682,,,,,,,,
grave,grave_stone,1875,4523,,,,,,,,
grave,grave_stone,1948,3700,,,,,,,,
grave,grave_stone,-25829,-15492,,,,,,,,
grave,grave_stone,-27733,-10761,,,,,,,,
grave,grave_stone,28556,-32034,,,,,,,,
grave,grave_stone,17503,-28112,,,,,,,,
grave,grave_stone,17510,-22959,,,,,,,,
grave,grave_stone,-8064,-259,,,,,,,,
grave,grave_stone,-21876,-23884,,,,,,,,
grave,grave_stone,-21903,-25778,,,,,,,,
grave,grave_wood,23654,-28443,,,,,,,,
grave,grave_wood,-19570,-18750,,,,,,,,
grave,grave_wood,-19380,-18835,,,,,,,,
grave,grave_wood,-23104,-16034,,,,,,,,
grave,grave_wood,-18440,-47504,,,,,,,,
grave,grave_wood,-10277,-47976,,,,,,,,
grave,grave_wood,-18925,-44791,,,,,,,,
grave,grave_wood,-20768,-46532,,,,,,,,
grave,grave_wood,19756,-31670,,,,,,,,
grave,grave_wood,7612,12018,,,,,,,,
grave,grave_wood,16622,-30371,,,,,,,,
grave,grave_wood,-8552,32176,,,,,,,,
grave,grave_wood,17592,-22820,,,,,,,,
grave,grave_wood,-6360,22079,,,,,,,,
grave,grave_wood,-13619,17269,,,,,,,,
grave,grave_wood,-14209,28156,,,,,,,,
grave,grave_wood,-25018,30471,,,,,,,,
grave,grave_wood,-28681,30180,,,,,,,,
grave,grave_wood,13940,-17243,,,,,,,,
grave,grave_wood,-68191,56098,,,,,,,,
grave,grave_wood,-69770,50771,,,,,,,,
grave,grave_wood,-67342,47574,,,,,,,,
grave,grave_wood,13367,-14881,,,,,,,,
grave,grave_wood,-59075,40489,,,,,,,,
grave,grave_wood,-56006,42227,,,,,,,,
grave,grave_wood,-52378,49457,,,,,,,,
grave,grave_wood,-61059,52164,,,,,,,,
grave,grave_wood,2406,-41399,,,,,,,,
grave,grave_wood,2546,-41414,,,,,,,,
grave,grave_wood,11643,-14109,,,,,,,,
grave,grave_wood,4125,-28014,,,,,,,,
grave,grave_wood,6216,-27095,,,,,,,,
grave,grave_wood,8687,-13826,,,,,,,,
grave,grave_wood,6851,-16257,,,,,,,,
grave,grave_wood,10589,-19586,,,,,,,,
grave,grave_wood,10425,-11332,,,,,,,,
grave,grave_wood,15449,-9405,,,,,,,,
grave,grave_wood,11105,-11760,,,,,,,,
grave,grave_wood,12885,-15812,,,,,,,,
grave,grave_wood,5015,-23184,,,,,,,,
grave,grave_wood,8572,-27270,,,,,,,,
grave,grave_wood,1117,-30818,,,,,,,,
grave,grave_wood,1121,-28003,,,,,,,,
grave,grave_wood,10714,-28059,,,,,,,,
grave,grave_wood,2805,3110,,,,,,,,
grave,grave_wood,-315,-29183,,,,,,,,
grave,grave_wood,-825,4695,,,,,,,,
grave,grave_wood,-8010,3425,,,,,,,,
grave,grave_wood,-7100,-1115,,,,,,,,
grave,grave_wood,-1285,-1865,,,,,,,,
grave,grave_wood,-4875,-3845,,,,,,,,
grave,grave_wood,2730,-4336,,,,,,,,
grave,grave_wood,6380,-2525,,,,,,,,
grave,grave_wood,7625,2930,,,,,,,,
grave,grave_wood,15152,1023,,,,,,,,
grave,grave_wood,17665,-491,,,,,,,,
grave,grave_wood,6163,-30823,,,,,,,,
grave,grave_wood,16556,519,,,,,,,,
grave,grave_wood,12304,42,,,,,,,,
grave,grave_wood,7555,11909,,,,,,,,
grave,grave_wood,3691,-10861,,,,,,,,
grave,grave_wood,-28230,-13380,,,,,,,,
grave,grave_wood,-30293,-18559,,,,,,,,
grave,grave_wood,-25081,-15233,,,,,,,,
grave,grave_wood,-32192,-19050,,,,,,,,
grave,grave_wood,3454,-25594,,,,,,,,
grave,grave_wood,7701,12073,,,,,,,,
grave,grave_wood,-38726,-22712,,,,,,,,
grave,grave_wood,-35379,-21089,,,,,,,,
grave,grave_wood,-33051,-14028,,,,,,,,
grave,grave_wood,8873,-25415,,,,,,,,
grave,grave_wood,-29997,-11160,,,,,,,,
grave,grave_wood,21348,-24578,,,,,,,,
grave,grave_wood,23214,-20195,,,,,,,,
grave,grave_wood,-19273,-26603,,,,,,,,
grave,grave_wood,-16383,-24019,,,,,,,,
coin,coin,7823.188,-24836.541,-42.488,Coin_C,Coin10,,,,,,
coin,coin,22292.852,-19122.055,1345.493,Coin_C,Coin100,,,,,,
coin,coin,24835.721,-9809.324,1569.044,Coin_C,Coin101,,,,,,
coin,coin,-9073.726,-38565.531,2778.575,Coin_C,Coin102,,,,,,
coin,coin,-8997.094,-38498.703,2778.575,Coin_C,Coin103,,,,,,
coin,coin,19497.795,-32382.881,798.242,Coin_C,Coin104,,,,,,
coin,coin,19501.289,-31899.891,798.023,Coin_C,Coin105,,,,,,
coin,coin,19504.613,-31451.990,795.728,Coin_C,Coin106,,,,,,
coin,coin,27019.727,-29941.662,726.200,Coin_C,Coin107,,,,,,
coin,coin,26789.391,-29975.363,679.334,Coin_C,Coin108,,,,,,
coin,coin,26591.461,-30012.719,624.497,Coin_C,Coin109,,,,,,
coin,coin,26089.816,39193.215,3670.704,Coin_C,Coin11,,,,,,
coin,coin,-8962.623,-38609.152,2778.575,Coin_C,Coin110,,,,,,
coin,coin,-9117.547,-38484.633,2778.575,Coin_C,Coin111,,,,,,
coin,coin,-9143.392,-38646.258,2778.575,Coin_C,Coin112,,,,,,
coin,coin,-8735.240,-37385.438,2616.331,Coin_C,Coin113,,,,,,
coin,coin,24603.590,-21569.363,-584.664,Coin_C,Coin114,,,,,,
coin,coin,24678.828,-21202.445,-564.626,Coin_C,Coin115,,,,,,
coin,coin,24594.475,-20895.635,-540.464,Coin_C,Coin116,,,,,,
coin,coin,24257.869,-20633.545,-513.812,Coin_C,Coin117,,,,,,
coin,coin,19509.260,-23225.488,-695.474,Coin_C,Coin118,,,,,,
coin,coin,19494.271,-23081.291,-753.165,Coin_C,Coin119,,,,,,
coin,coin,8307.930,-25451.098,46.621,Coin_C,Coin12,,,,,,
coin,coin,19433.461,-22977.756,-776.507,Coin_C,Coin120,,,,,,
coin,coin,12394.040,-13258.324,390.994,Coin_C,Coin121,,,,,,
coin,coin,26211.172,39193.215,3670.704,Coin_C,Coin122,,,,,,
coin,coin,12633.166,-12356.003,339.993,Coin_C,Coin123,,,,,,
coin,coin,12753.185,-12946.367,460.469,Coin_C,Coin124,,,,,,
coin,coin,16090.000,-490.000,1290.000,Coin_C,Coin125,,,,,,
coin,coin,16220.000,-465.000,1295.000,Coin_C,Coin126,,,,,,
coin,coin,16350.000,-455.000,1290.000,Coin_C,Coin127,,,,,,
coin,coin,15925.000,-540.000,1280.000,Coin_C,Coin128,,,,,,
coin,coin,16485.000,-445.000,1285.000,Coin_C,Coin129,,,,,,
coin,coin,9659.559,-27075.922,225.354,Coin_C,Coin13,,,,,,
coin,coin,-7538.642,-1259.872,175.000,Coin_C,Coin130,,,,,,
coin,coin,-7518.642,-1519.872,185.000,Coin_C,Coin131,,,,,,
coin,coin,-7572.868,-2174.872,185.000,Coin_C,Coin132,,,,,,
coin,coin,655.000,-2560.000,280.000,Coin_C,Coin133,,,,,,
coin,coin,340.000,-2650.000,270.000,Coin_C,Coin134,,,,,,
coin,coin,90.000,-2755.000,270.000,Coin_C,Coin135,,,,,,
coin,coin,18560.000,2340.000,-335.000,Coin_C,Coin136,,,,,,
coin,coin,18705.000,2315.000,-340.000,Coin_C,Coin137,,,,,,
coin,coin,18870.000,2290.000,-345.000,Coin_C,Coin138,,,,,,
coin,coin,20740.000,1180.000,-550.000,Coin_C,Coin139,,,,,,
coin,coin,9612.546,-27263.844,252.663,Coin_C,Coin14,,,,,,
coin,coin,20835.000,1025.000,-580.000,Coin_C,Coin140,,,,,,
coin,coin,23470.000,-37400.000,2000.000,Coin_C,Coin141,,,,,,
coin,coin,23600.000,-37030.000,1998.537,Coin_C,Coin142,,,,,,
coin,coin,23740.000,-36545.000,1959.220,Coin_C,Coin143,,,,,,
coin,coin,17370.000,-39030.000,550.000,Coin_C,Coin144,,,,,,
coin,coin,17370.000,-39165.000,550.000,Coin_C,Coin145,,,,,,
coin,coin,17370.000,-39295.000,550.000,Coin_C,Coin146,,,,,,
coin,coin,17370.000,-39440.000,550.000,Coin_C,Coin147,,,,,,
coin,coin,10331.932,-1375.000,2645.000,Coin_C,Coin148,,,,,,
coin,coin,10331.932,-1590.000,2645.000,Coin_C,Coin149,,,,,,
coin,coin,9757.492,-27424.037,308.267,Coin_C,Coin15,,,,,,
coin,coin,10331.932,-1780.000,2645.000,Coin_C,Coin150,,,,,,
coin,coin,10331.932,-1970.000,2645.000,Coin_C,Coin151,,,,,,
coin,coin,10331.932,-2170.000,2645.000,Coin_C,Coin152,,,,,,
coin,coin,-2304.328,-40564.344,549.877,Coin_C,Coin153,,,,,,
coin,coin,-2450.794,-40518.223,550.058,Coin_C,Coin154,,,,,,
coin,coin,50278.141,12697.999,3018.252,Coin_C,Coin155,,,,,,
coin,coin,230.412,-39746.340,300.196,Coin_C,Coin156,,,,,,
coin,coin,442.467,-39733.410,299.551,Coin_C,Coin157,,,,,,
coin,coin,-2745.912,-32858.383,-2082.229,Coin_C,Coin158,,,,,,
coin,coin,-2883.999,-32887.805,-2057.404,Coin_C,Coin159,,,,,,
coin,coin,9969.694,-27382.047,343.177,Coin_C,Coin16,,,,,,
coin,coin,-233.000,-27916.000,119.000,Coin_C,Coin160,,,,,,
coin,coin,-350.000,-27863.000,194.000,Coin_C,Coin161,,,,,,
coin,coin,-485.000,-27793.000,288.000,Coin_C,Coin162,,,,,,
coin,coin,8097.499,-25175.479,9.904,Coin_C,Coin163,,,,,,
coin,coin,-1175.041,-32034.928,-16.702,Coin_C,Coin164,,,,,,
coin,coin,-484.572,-31286.320,35.088,Coin_C,Coin165,,,,,,
coin,coin,7423.306,-20122.523,914.600,Coin_C,Coin166,,,,,,
coin,coin,7324.792,-20231.631,914.395,Coin_C,Coin167,,,,,,
coin,coin,13175.463,-17671.535,-23.985,Coin_C,Coin168,,,,,,
coin,coin,9884.297,-15288.252,101.112,Coin_C,Coin169,,,,,,
coin,coin,10035.497,-27175.996,306.731,Coin_C,Coin17,,,,,,
coin,coin,26320.051,39193.215,3670.704,Coin_C,Coin170,,,,,,
coin,coin,9702.781,-15540.131,129.058,Coin_C,Coin171,,,,,,
coin,coin,14825.756,-12507.603,-115.975,Coin_C,Coin172,,,,,,
coin,coin,13249.888,-7039.970,-532.501,Coin_C,Coin173,,,,,,
coin,coin,13269.658,-6887.409,-532.501,Coin_C,Coin174,,,,,,
coin,coin,14481.748,-12060.614,56.895,Coin_C,Coin175,,,,,,
coin,coin,15366.403,-11569.990,61.894,Coin_C,Coin176,,,,,,
coin,coin,-3828.730,-18771.062,-6287.971,Coin_C,Coin177,,,,,,
coin,coin,12628.608,-14961.638,-3.198,Coin_C,Coin178,,,,,,
coin,coin,12762.131,-14937.944,-8.909,Coin_C,Coin179,,,,,,,,,,,,
coin,coin,9879.374,-27032.633,263.423,Coin_C,Coin18,,,,,,
coin,coin,16287.568,-15872.956,-729.246,Coin_C,Coin180,,,,,,
coin,coin,16233.771,-15779.594,-694.429,Coin_C,Coin181,,,,,,
coin,coin,5553.086,-29725.311,-777.490,Coin_C,Coin182,,,,,,
coin,coin,6019.366,-3340.313,1132.446,Coin_C,Coin183,,,,,,
coin,coin,-3547.876,-34268.562,81.871,Coin_C,Coin184,,,,,,
coin,coin,18118.619,-38028.602,1142.145,Coin_C,Coin185,,,,,,
coin,coin,5395.273,-31869.211,-835.277,Coin_C,Coin186,,,,,,
coin,coin,5578.625,-31705.486,-835.277,Coin_C,Coin187,,,,,,
coin,coin,2936.000,-26085.000,-224.000,Coin_C,Coin188,,,,,,
coin,coin,3064.000,-25754.000,-207.000,Coin_C,Coin189,,,,,,
coin,coin,2996.000,-25888.000,-225.000,Coin_C,Coin190,,,,,,
coin,coin,-3433.496,-22370.562,-2120.555,Coin_C,Coin191,,,,,,
coin,coin,-3559.939,-22407.646,-2120.555,Coin_C,Coin192,,,,,,
coin,coin,27748.076,-3322.873,744.401,Coin_C,Coin193,,,,,,
coin,coin,27603.773,-3147.923,637.287,Coin_C,Coin194,,,,,,
coin,coin,-8684.526,-37293.805,2616.331,Coin_C,Coin195,,,,,,
coin,coin,22173.885,-37227.094,3219.807,Coin_C,Coin196,,,,,,
coin,coin,22284.801,-36928.094,3219.807,Coin_C,Coin197,,,,,,
coin,coin,22423.512,-36644.023,3219.807,Coin_C,Coin198,,,,,,
coin,coin,22657.754,-36268.902,3219.807,Coin_C,Coin199,,,,,,
coin,coin,13259.783,-24534.457,937.146,Coin_C,Coin19,,,,,,
coin,coin,6953.515,-27793.926,345.058,Coin_C,Coin2,,,,,,
coin,coin,13463.366,-24493.225,937.146,Coin_C,Coin20,,,,,,
coin,coin,10214.047,-40359.250,1505.219,Coin_C,Coin200,,,,,,
coin,coin,10372.639,-40329.211,1554.920,Coin_C,Coin201,,,,,,
coin,coin,-4064.403,-18579.736,-6287.971,Coin_C,Coin202,,,,,,
coin,coin,-4273.533,-18307.838,-6287.916,Coin_C,Coin203,,,,,,
coin,coin,3476.126,-31332.338,-463.925,Coin_C,Coin204,,,,,,
coin,coin,3476.126,-31290.641,-386.901,Coin_C,Coin205,,,,,,
coin,coin,3517.868,-31349.531,-386.873,Coin_C,Coin206,,,,,,
coin,coin,5024.459,-40461.977,-886.125,Coin_C,Coin207,,,,,,
coin,coin,5177.154,-40426.395,-886.125,Coin_C,Coin208,,,,,,
coin,coin,5134.746,-40254.766,-886.125,Coin_C,Coin209,,,,,,
coin,coin,13566.766,-24608.348,937.146,Coin_C,Coin21,,,,,,
coin,coin,-4021.695,-36444.430,653.051,Coin_C,Coin210,,,,,,
coin,coin,-4158.702,-36444.430,653.051,Coin_C,Coin211,,,,,,
coin,coin,14271.489,-11190.713,1073.902,Coin_C,Coin212,,,,,,
coin,coin,14646.937,-11226.791,1100.301,Coin_C,Coin213,,,,,,
coin,coin,15120.650,-11254.848,1137.794,Coin_C,Coin214,,,,,,
coin,coin,33.440,-32207.543,-178.433,Coin_C,Coin215,,,,,,
coin,coin,1222.853,-32804.145,-512.821,Coin_C,Coin216,,,,,,
coin,coin,18027.748,-37982.211,1142.145,Coin_C,Coin217,,,,,,
coin,coin,-66329.305,49356.047,1585.293,Coin_C,Coin218,,,,,,
coin,coin,-66146.805,49356.047,1585.293,Coin_C,Coin219,,,,,,
coin,coin,13483.028,-24804.785,937.146,Coin_C,Coin22,,,,,,
coin,coin,-65965.070,49356.047,1585.293,Coin_C,Coin220,,,,,,
coin,coin,-8859.829,-37338.164,2616.331,Coin_C,Coin221,,,,,,
coin,coin,-8701.953,-37488.277,2616.331,Coin_C,Coin222,,,,,,
coin,coin,-8735.240,-37385.438,2732.962,Coin_C,Coin223,,,,,,
coin,coin,-9073.726,-38565.531,2877.837,Coin_C,Coin224,,,,,,
coin,coin,20031.744,-25241.588,2207.837,Coin_C,Coin225,,,,,,
coin,coin,-24792.236,-39251.707,1948.833,Coin_C,Coin226,,,,,,
coin,coin,-34398.273,-40162.941,362.498,Coin_C,Coin227,,,,,,
coin,coin,-34586.883,-39508.984,263.240,Coin_C,Coin228,,,,,,
coin,coin,-34887.590,-38701.523,285.061,Coin_C,Coin229,,,,,,
coin,coin,13271.477,-24746.178,937.146,Coin_C,Coin23,,,,,,
coin,coin,-29564.289,-15586.612,670.128,Coin_C,Coin230,,,,,,
coin,coin,-29548.002,-15848.421,670.128,Coin_C,Coin231,,,,,,
coin,coin,-29551.527,-16160.778,670.128,Coin_C,Coin232,,,,,,
coin,coin,-21740.461,-15888.238,-119.501,Coin_C,Coin233,,,,,,
coin,coin,-23365.742,-16454.377,-93.038,Coin_C,Coin234,,,,,,
coin,coin,-24318.178,-16192.074,16.465,Coin_C,Coin235,,,,,,
coin,coin,-25332.943,-16647.869,237.169,Coin_C,Coin236,,,,,,
coin,coin,-24215.646,-12260.066,-1855.994,Coin_C,Coin237,,,,,,
coin,coin,-24102.209,-12260.066,-1855.994,Coin_C,Coin238,,,,,,
coin,coin,-24102.209,-11581.049,-1855.994,Coin_C,Coin239,,,,,,
coin,coin,-24197.713,-11581.049,-1855.994,Coin_C,Coin240,,,,,,
coin,coin,-21010.916,-15745.904,-1444.765,Coin_C,Coin241,,,,,,
coin,coin,-21183.109,-15745.904,-1444.765,Coin_C,Coin242,,,,,,
coin,coin,-21106.463,-15923.240,-1444.765,Coin_C,Coin243,,,,,,
coin,coin,-21243.709,-15902.242,-1444.765,Coin_C,Coin244,,,,,,
coin,coin,-26760.408,-16263.094,-1414.607,Coin_C,Coin245,,,,,,
coin,coin,-26878.748,-16157.744,-1421.348,Coin_C,Coin246,,,,,,
coin,coin,-27011.908,-16057.416,-1428.636,Coin_C,Coin247,,,,,,
coin,coin,-28807.182,-15134.503,-2370.549,Coin_C,Coin248,,,,,,
coin,coin,-28923.162,-15120.812,-2370.548,Coin_C,Coin249,,,,,,
coin,coin,13801.246,-26550.238,346.016,Coin_C,Coin24,,,,,,
coin,coin,-29052.312,-15120.812,-2370.548,Coin_C,Coin250,,,,,,
coin,coin,-29206.336,-15120.812,-2370.548,Coin_C,Coin251,,,,,,
coin,coin,-28891.807,-14385.017,-2290.000,Coin_C,Coin252,,,,,,
coin,coin,-28891.807,-14298.900,-2290.000,Coin_C,Coin253,,,,,,
coin,coin,-28891.807,-14192.399,-2290.000,Coin_C,Coin254,,,,,,
coin,coin,9970.047,14133.481,342.739,Coin_C,Coin255,,,,,,
coin,coin,-29153.273,-13412.064,-2350.351,Coin_C,Coin256,,,,,,
coin,coin,-29026.627,-13412.064,-2350.351,Coin_C,Coin257,,,,,,
coin,coin,-28911.002,-13412.064,-2350.351,Coin_C,Coin258,,,,,,
coin,coin,-28840.201,-13412.064,-2350.351,Coin_C,Coin259,,,,,,
coin,coin,13791.239,-26734.162,346.014,Coin_C,Coin25,,,,,,
coin,coin,-24162.607,-10544.565,-1120.435,Coin_C,Coin260,,,,,,
coin,coin,-24668.463,-10578.993,-1120.435,Coin_C,Coin261,,,,,,
coin,coin,-23473.180,-10244.811,-1120.435,Coin_C,Coin262,,,,,,
coin,coin,-20700.568,-8125.283,-1808.696,Coin_C,Coin263,,,,,,
coin,coin,-20857.363,-8174.393,-1808.696,Coin_C,Coin264,,,,,,
coin,coin,-20949.201,-8227.023,-1808.696,Coin_C,Coin265,,,,,,
coin,coin,-10682.015,-12235.231,-1023.165,Coin_C,Coin266,,,,,,
coin,coin,-10682.015,-11957.187,-1129.393,Coin_C,Coin267,,,,,,
coin,coin,-10763.822,-11690.440,-1193.128,Coin_C,Coin268,,,,,,
coin,coin,-10897.683,-11478.325,-1306.201,Coin_C,Coin269,,,,,,
coin,coin,13659.292,-26608.418,346.016,Coin_C,Coin26,,,,,,
coin,coin,-14145.908,-16343.886,-871.556,Coin_C,Coin270,,,,,,
coin,coin,-14288.330,-16583.758,-895.554,Coin_C,Coin271,,,,,,
coin,coin,-14553.561,-16705.475,-909.520,Coin_C,Coin272,,,,,,
coin,coin,-25387.234,-12903.037,-1850.108,Coin_C,Coin273,,,,,,
coin,coin,-25387.234,-12903.037,-1758.531,Coin_C,Coin274,,,,,,
coin,coin,-25387.234,-12903.037,-1664.427,Coin_C,Coin275,,,,,,
coin,coin,-28837.066,-12485.714,-1352.091,Coin_C,Coin276,,,,,,
coin,coin,-28620.035,-12465.814,-1355.972,Coin_C,Coin277,,,,,,
coin,coin,-28401.621,-12420.766,-1351.125,Coin_C,Coin278,,,,,,
coin,coin,-28849.926,-9423.783,-1163.122,Coin_C,Coin279,,,,,,
coin,coin,13661.541,-26760.551,346.015,Coin_C,Coin27,,,,,,
coin,coin,-29212.262,-9378.269,-1124.497,Coin_C,Coin280,,,,,,
coin,coin,-29514.768,-9326.544,-1122.698,Coin_C,Coin281,,,,,,
coin,coin,-30033.820,-9234.859,-1186.808,Coin_C,Coin282,,,,,,
coin,coin,-30850.469,-10203.660,77.176,Coin_C,Coin283,,,,,,
coin,coin,-30797.967,-10545.410,73.063,Coin_C,Coin284,,,,,,
